ticker,date,expiry,option_type,moneyness,strike,timestamp,open,high,low,close,volume
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:01:00,9.15,9.15,8.45,8.45,2100
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:02:00,8.45,8.45,8.45,8.45,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:03:00,8.45,8.5,8.45,8.5,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:04:00,7.9,7.9,7.9,7.9,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:05:00,7.85,7.85,7.85,7.85,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:06:00,7.85,8.1,7.65,7.65,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:07:00,7.65,7.65,7.65,7.65,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:08:00,7.65,8.2,7.65,8.2,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:09:00,8.2,8.2,7.8,7.8,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:10:00,7.8,8.05,7.8,8.0,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:11:00,8.0,8.25,7.9,8.25,2400
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:12:00,8.3,8.3,7.95,7.95,1500
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:13:00,7.95,8.25,7.95,8.25,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:14:00,8.25,8.25,8.25,8.25,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:15:00,8.35,8.35,8.35,8.35,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:16:00,7.7,7.7,7.7,7.7,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:17:00,7.7,7.7,7.0,7.0,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:18:00,7.0,7.5,7.0,7.5,8400
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:19:00,8.3,8.3,8.05,8.05,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:20:00,8.05,8.6,8.05,8.6,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:21:00,8.6,9.65,8.6,9.65,1200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:22:00,9.65,9.65,9.0,9.35,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:23:00,9.35,9.35,9.35,9.35,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:24:00,8.55,8.55,8.25,8.25,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:25:00,8.1,8.1,8.1,8.1,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:26:00,8.1,8.1,8.1,8.1,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:27:00,8.1,8.6,8.1,8.6,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:28:00,8.6,8.6,8.6,8.6,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:29:00,8.75,8.75,8.75,8.75,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:30:00,8.05,8.05,7.5,7.5,1500
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:31:00,7.4,7.4,7.4,7.4,1500
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:32:00,7.4,7.7,7.25,7.7,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:33:00,7.7,7.7,7.4,7.4,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:34:00,7.4,8.0,7.4,8.0,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:35:00,7.6,7.85,7.6,7.85,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:36:00,7.6,7.75,7.6,7.6,2100
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:37:00,7.6,7.6,7.6,7.6,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:38:00,7.1,7.5,7.1,7.5,12900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:39:00,7.5,7.5,7.5,7.5,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:40:00,7.5,7.5,7.0,7.0,3000
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:41:00,7.0,7.2,6.85,6.85,3600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:42:00,6.85,7.1,6.85,7.1,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:43:00,7.1,7.1,7.1,7.1,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:44:00,7.1,7.25,7.1,7.1,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:45:00,7.3,7.3,7.15,7.15,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:46:00,7.15,7.15,6.8,6.95,2700
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:47:00,6.95,6.95,6.8,6.8,1200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:48:00,6.8,7.5,6.75,6.75,2400
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:49:00,6.75,7.05,6.75,7.05,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:50:00,7.05,7.05,7.05,7.05,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:51:00,7.05,7.05,7.05,7.05,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:52:00,6.75,6.75,6.75,6.75,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:53:00,6.75,6.75,6.75,6.75,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:54:00,6.75,6.75,6.75,6.75,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:55:00,6.75,6.85,6.75,6.85,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:56:00,6.85,6.95,6.75,6.95,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:57:00,7.4,7.5,7.0,7.0,5400
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:58:00,7.3,8.0,7.3,7.95,2400
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 10:59:00,7.95,7.95,7.75,7.75,1200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:00:00,7.75,7.75,7.75,7.75,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:01:00,7.75,7.75,7.7,7.7,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:02:00,7.95,7.95,7.95,7.95,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:03:00,7.95,7.95,6.95,6.95,1500
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:04:00,6.95,6.95,6.5,6.9,2400
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:05:00,6.9,7.4,6.9,7.4,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:06:00,7.4,7.4,7.4,7.4,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:07:00,7.4,7.4,7.4,7.4,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:08:00,7.4,7.45,7.1,7.45,1200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:09:00,7.45,7.45,6.45,6.45,1800
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:10:00,6.7,6.95,6.45,6.95,1800
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:11:00,6.95,6.95,6.95,6.95,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:12:00,6.45,7.0,6.3,7.0,2100
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:13:00,7.0,7.0,7.0,7.0,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:14:00,7.0,7.0,7.0,7.0,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:15:00,7.0,7.15,7.0,7.15,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:16:00,7.15,7.15,7.15,7.15,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:17:00,7.15,7.35,7.15,7.35,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:18:00,7.35,7.35,6.95,6.95,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:19:00,6.95,6.95,6.5,6.5,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:20:00,6.5,6.5,6.5,6.5,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:21:00,6.5,6.5,6.35,6.35,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:22:00,6.35,6.35,6.35,6.35,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:23:00,6.35,6.65,6.25,6.6,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:24:00,6.6,7.05,6.6,7.05,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:25:00,7.05,7.05,6.95,6.95,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:26:00,6.95,6.95,6.3,6.3,2700
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:27:00,6.3,6.3,6.3,6.3,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:28:00,6.3,6.6,6.3,6.6,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:29:00,6.6,6.6,6.6,6.6,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:30:00,6.6,6.6,6.6,6.6,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:31:00,6.6,6.6,6.6,6.6,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:32:00,6.6,6.6,6.6,6.6,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:33:00,6.6,6.6,6.6,6.6,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:34:00,6.6,6.65,6.3,6.3,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:35:00,6.3,6.3,5.45,5.45,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:36:00,5.45,5.9,5.45,5.9,2400
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:37:00,5.9,5.9,5.9,5.9,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:38:00,5.9,6.05,5.9,6.05,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:39:00,6.55,6.55,6.55,6.55,2400
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:40:00,6.55,7.35,6.55,7.35,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:41:00,7.35,7.35,7.1,7.1,1800
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:42:00,6.95,7.3,6.7,7.3,1500
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:43:00,7.3,7.55,7.3,7.55,3300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:44:00,7.55,7.55,7.0,7.0,12600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:45:00,7.0,7.0,7.0,7.0,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:46:00,7.0,7.0,6.95,6.95,1200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:47:00,6.95,6.95,6.95,6.95,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:48:00,6.95,6.95,6.9,6.9,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:49:00,6.9,7.55,6.7,6.9,1500
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:50:00,6.9,6.9,6.55,6.85,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:51:00,6.85,6.95,6.85,6.95,1500
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:52:00,6.95,6.95,6.95,6.95,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:53:00,6.95,6.95,6.95,6.95,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:54:00,6.6,6.6,6.35,6.35,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:55:00,6.35,6.35,6.35,6.35,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:56:00,6.35,6.35,6.35,6.35,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:57:00,6.35,6.45,6.35,6.45,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:58:00,6.35,6.45,6.05,6.05,4200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 11:59:00,6.05,6.05,6.05,6.05,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:00:00,6.3,6.3,5.9,6.25,1500
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:01:00,6.25,6.3,6.25,6.3,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:02:00,6.3,6.3,6.05,6.05,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:03:00,6.3,6.5,6.3,6.5,15300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:04:00,6.6,6.8,6.6,6.8,1500
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:05:00,6.8,6.9,6.45,6.45,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:06:00,6.45,6.85,6.45,6.85,1200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:07:00,6.85,6.85,6.8,6.8,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:08:00,6.8,6.9,6.8,6.9,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:09:00,6.9,6.9,6.8,6.85,1200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:10:00,6.85,6.85,6.85,6.85,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:11:00,6.85,6.85,6.85,6.85,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:12:00,6.85,6.85,6.85,6.85,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:13:00,6.9,6.9,6.8,6.8,1500
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:14:00,6.95,6.95,6.95,6.95,1200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:15:00,6.95,6.95,6.95,6.95,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:16:00,6.95,6.95,6.65,6.65,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:17:00,6.65,6.8,6.65,6.8,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:18:00,6.8,6.8,6.7,6.7,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:19:00,6.7,6.7,6.7,6.7,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:20:00,6.7,6.7,6.7,6.7,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:21:00,6.7,6.7,6.25,6.25,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:22:00,6.25,6.45,6.25,6.45,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:23:00,6.45,6.45,6.45,6.45,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:24:00,6.45,6.6,6.45,6.6,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:25:00,6.6,6.6,6.6,6.6,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:26:00,6.6,6.6,6.6,6.6,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:27:00,6.6,6.6,6.6,6.6,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:28:00,6.55,6.55,6.55,6.55,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:29:00,6.55,6.55,6.55,6.55,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:30:00,6.55,6.55,6.2,6.4,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:31:00,6.4,6.4,6.4,6.4,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:32:00,6.4,6.4,6.1,6.1,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:33:00,6.1,6.15,6.1,6.15,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:34:00,6.15,6.15,6.15,6.15,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:35:00,6.15,6.15,6.15,6.15,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:36:00,6.15,6.15,6.0,6.0,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:37:00,6.0,6.0,6.0,6.0,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:38:00,6.0,6.0,6.0,6.0,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:39:00,6.0,6.0,6.0,6.0,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:40:00,6.0,6.05,6.0,6.05,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:41:00,6.05,6.3,6.05,6.3,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:42:00,6.3,6.3,6.3,6.3,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:43:00,6.3,6.3,6.3,6.3,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:44:00,6.3,6.3,5.65,5.7,2100
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:45:00,5.7,5.7,5.5,5.5,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:46:00,5.5,5.5,5.5,5.5,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:47:00,5.5,5.5,5.5,5.5,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:48:00,5.3,5.65,5.3,5.65,1200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:49:00,5.65,5.65,5.65,5.65,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:50:00,5.65,5.65,5.65,5.65,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:51:00,5.65,5.65,5.65,5.65,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:52:00,5.65,5.65,5.65,5.65,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:53:00,5.65,5.8,5.65,5.8,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:54:00,5.8,5.8,5.8,5.8,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:55:00,5.8,5.85,5.8,5.85,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:56:00,5.85,5.9,5.8,5.9,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:57:00,5.9,5.9,5.9,5.9,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:58:00,5.75,5.75,5.75,5.75,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 12:59:00,5.75,6.0,5.75,6.0,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:00:00,6.0,6.0,6.0,6.0,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:01:00,6.0,6.0,6.0,6.0,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:02:00,6.0,6.1,6.0,6.1,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:03:00,6.1,6.1,6.1,6.1,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:04:00,6.1,6.35,6.1,6.35,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:05:00,6.4,6.5,6.3,6.5,2100
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:06:00,6.5,6.6,6.0,6.05,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:07:00,6.05,6.05,5.75,5.9,6000
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:08:00,5.9,5.9,5.9,5.9,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:09:00,5.9,5.9,5.9,5.9,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:10:00,5.9,5.9,5.9,5.9,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:11:00,5.9,5.9,5.75,5.75,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:12:00,5.75,5.8,5.75,5.8,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:13:00,5.8,5.8,5.8,5.8,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:14:00,5.8,5.8,5.75,5.75,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:15:00,5.75,5.8,5.75,5.8,1200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:16:00,5.8,5.8,5.65,5.65,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:17:00,5.65,5.65,5.65,5.65,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:18:00,5.45,5.7,5.45,5.7,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:19:00,5.7,5.7,5.7,5.7,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:20:00,5.75,5.75,5.5,5.5,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:21:00,5.5,5.55,5.5,5.55,1500
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:22:00,5.55,5.55,5.55,5.55,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:23:00,5.55,5.55,5.55,5.55,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:24:00,5.55,5.55,5.55,5.55,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:25:00,5.55,5.55,5.55,5.55,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:26:00,5.55,5.55,5.55,5.55,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:27:00,5.55,5.55,5.45,5.45,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:28:00,5.45,5.45,5.45,5.45,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:29:00,5.45,5.5,5.45,5.5,1200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:30:00,5.5,5.5,5.4,5.4,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:31:00,5.1,5.2,4.8,4.8,9600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:32:00,4.85,4.85,4.5,4.8,4200
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:33:00,4.55,4.55,4.55,4.55,600
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:34:00,4.55,4.7,4.55,4.7,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:35:00,4.7,4.7,4.7,4.7,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:36:00,4.7,4.95,4.7,4.95,9900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:37:00,4.95,4.95,4.95,4.95,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:38:00,4.85,5.0,4.7,4.7,1800
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:39:00,4.7,4.7,4.65,4.65,2400
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:40:00,4.65,4.65,4.65,4.65,900
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:41:00,4.65,4.65,4.6,4.6,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:42:00,4.6,4.6,4.6,4.6,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:43:00,4.65,4.65,4.65,4.65,300
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:44:00,4.65,4.65,4.4,4.4,0
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:45:00,4.35,4.5,4.3,4.5,1500
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:46:00,4.5,4.55,4.5,4.55,2100
ACC,2024-08-28,2024-08-29,CALL,OTM1,2360,2024-08-28 13:47:00,4.85,4.85,4.85,4.85,1200
